doc_id	excl_mrk_num	ques_mrk_num	poin_mrk_num	ellp_mrk_num
20618	320	759	4015	338
20619	2	3	1136	1
20620	2	11	7	0
20621	10	7	133	5
20622	14	21	815	26
20623	15	2	66	7
20624	28	24	113	14
20625	2	1	21	0
20626	49	53	321	64
20627	28	18	223	23
20628	3	5	28	1
20629	0	4	61	20
20630	1	1	2	0
20631	575	494	1838	326
20632	0	4	61	19
20633	33	75	5283	1
20634	10	17	464	29
20635	26	53	538	21
20636	8	1	102	1
20637	5	6	25	3
20638	19	0	1063	6
20639	0	1	112	0
20640	3	5	55	34
20641	53	37	468	27
20642	1	1	88	1
20643	3	7	13	0
20644	5	10	41	8
20645	2	0	3	0
20646	21	48	388	12
20647	7	2	32	0
20648	2	40	596	0
20649	0	1	20	0
20650	6	5	110	0
20651	20	15	802	0
20652	5	8	13	0
20653	10	10	43	11
20654	0	6	48	2
20655	0	0	31	0
20656	2	0	306	0
20657	26	15	123	16
20658	5	7	47	0
20659	7	4	398	0
20660	3	3	98	0
20661	71	38	3337	105
20662	7	3	20	0
20663	41	30	733	39
20664	0	9	106	0
20665	1	0	21	0
20666	3	10	171	10
20667	104	123	5315	19
20668	27	23	366	27
20669	33	58	977	8
20670	87	190	1077	159
20671	18	131	1619	42
20672	53	136	1210	110
20673	1	1	18	7
20674	1	7	229	0
20675	1	8	12	2
20676	30	24	244	7
20677	122	186	994	1
20678	1	4	33	1
20679	4	17	176	0
20680	1	2	33	1
20681	4	31	2322	1
20682	1	2	186	1
20683	1	0	61	0
20684	54	6	149	2
20685	0	6	55	1
20686	23	28	1026	7
20687	26	18	233	3
20688	14	14	199	17
20689	0	0	12	1
20690	4	10	54	0
20691	18	23	444	2
20692	0	0	66	2
20693	0	9	10	3
20694	2	9	115	0
20695	24	74	514	0
20696	7	33	494	0
20697	22	26	145	17
20698	0	4	55	2
20699	6	60	130	1
20700	1	0	999	0
20701	1	31	2243	0
20702	11	2	116	1
20703	0	4	133	4
20704	415	317	2866	54
20705	0	0	9	0
20706	6	6	17	1
20707	1	0	475	0
20708	11	4	66	0
20709	22	49	320	7
20710	0	3	23	1
20711	331	191	1203	173
20712	1	0	121	0
20713	1	0	4	0
20714	33	61	386	20
20715	2	6	26	5
20716	1	3	25	0
20717	133	66	362	56
20718	0	2	155	15
20719	0	4	63	15
20720	1	0	635	0
20721	3	2	1684	3
20722	2	0	16	0
20723	5	1	34	0
20724	2	1	23	0
20725	0	0	43	0
20726	0	1	264	0
20727	24	13	968	0
20728	6	12	9301	4
20729	6	37	70	0
20730	4	13	10	2
20731	9	6	596	22
20732	5	4	93	1
20733	10	133	1145	137
20734	139	285	1195	1
20735	3	5	29	0
20736	17	15	221	1
20737	6	5	35	3
20738	70	85	800	290
20739	0	0	6	0
20740	24	5	30	1
20741	3	11	81	0
20742	0	5	52	0
20743	0	7	18	1
20744	138	100	1274	40
20745	80	64	499	5
20746	2	7	37	0
20747	18	2	72	7
20748	1	24	102	8
20749	1	6	27	0
20750	2	6	20	1
20751	0	0	38	0
20752	282	376	2526	1
20753	3	6	395	3
20754	6	3	85	0
20755	17	174	1265	391
20756	25	25	489	47
20757	8	68	1466	48
20758	5	8	82	0
20759	7	1	289	2
20760	31	6	48	3
20761	158	74	1232	52
20762	18	44	727	9
20763	3	3	94	1
20764	6	6	46	2
20765	6	15	341	10
20766	10	28	30	0
20767	0	5	61	0
20768	42	43	690	32
20769	3	2	48	0
20770	0	2	209	0
20771	233	293	1790	10
20772	6	2	33	0
20773	5	5	93	1
20774	0	0	65	0
20775	0	6	48	0
20776	1	4	60	15
20777	26	15	63	7
20778	34	25	124	3
20779	2	5	332	2
20780	32	11	238	21
20781	3	3	14	1
20782	68	58	2694	76
20783	6	0	76	17
20784	0	6	51	11
20785	13	11	41	5
20786	4	0	205	9
20787	2	1	100	2
20788	3	9	15	1
20789	24	17	116	16
20790	4	0	1257	0
20791	26	45	415	67
20792	5	2	40	3
20793	0	0	74	0
20794	10	119	1516	9
20795	17	1	54	3
20796	5	6	56	10
20797	2	2	101	1
20798	0	1	55	1
20799	37	22	171	12
20800	0	0	110	0
20801	31	59	311	19
20802	3	60	1482	2
20803	85	264	2666	403
20804	2	3	40	0
20805	0	3	63	1
20806	3	15	140	2
20807	4	0	66	0
20808	33	49	459	19
20809	1	12	31	0
20810	9	5	189	1
20811	0	1	456	0
20812	3	7	21	0
20813	1	10	158	0
20814	8	4	45	6
20815	20	26	226	5
20816	37	30	455	0
20817	1	3	43	0
20818	10	41	422	1
20819	1	72	1361	1
20820	2	3	9	0
20821	84	3	52	0
20822	19	2	41	5
20823	318	619	5855	678
20824	6	0	42	0
20825	2	3	9	0
20826	49	23	157	9
20827	2	7	2	0
20828	75	93	1401	10
20829	0	0	0	0
20830	16	12	465	7
20831	56	4	266	12
20832	2	20	1026	12
20833	0	0	5	0
20834	0	0	241	7
20835	60	71	2661	6
20836	1	30	54	14
20837	11	15	65	4
20838	2	7	69	2
20839	50	20	9	1
20840	5	4	263	0
20841	23	83	1276	32
20842	74	55	621	24
20843	161	98	941	29
20844	39	19	62	1
20845	399	776	6395	0
20846	1	4	25	0
20847	2	1	4	1
20848	4	4	98	1
20849	2	0	4	1
20850	2	2	9	1
20851	0	9	90	0
20852	5	6	103	0
20853	8	5	40	0
20854	3	11	1330	6
20855	103	187	818	255
20856	5	15	233	0
20857	10	6	93	6
20858	328	196	6048	15
20859	0	3	32	0
20860	26	31	403	46
20861	2	12	51	8
20862	4	17	80	0
20863	9	28	78	6
20864	3	10	87	1
20865	0	3	56	1
20866	0	0	53	0
20867	14	6	591	6
20868	0	11	104	0
20869	2	0	7	2
20870	21	9	378	1
20871	1	0	91	0
20872	5	6	94	1
20873	147	87	397	150
20874	2	1	138	2
20875	0	2	61	5
20876	0	7	625	1
20877	2	24	41	1
20878	20	14	357	1
20879	0	6	164	0
20880	9	8	54	0
20881	17	2	164	9
20882	34	12	543	17
20883	8	12	184	17
20884	12	4	150	0
20885	5	9	87	7
20886	0	0	21	0
20887	1	0	103	1
20888	2	0	39	0
20889	0	1	36	0
20890	2	0	34	7
20891	25	51	683	13
20892	0	2	102	1
20893	20	9	120	15
20894	17	97	2239	0
20895	6	0	67	0
20896	5	8	188	0
20897	16	113	373	0
20898	1	1	29	2
20899	3	8	279	1
20900	479	477	1628	266
20901	0	2	32	0
20902	35	21	152	10
20903	21	1	17	1
20904	8	6	109	1
20905	52	25	1496	0
20906	118	180	5076	35
20907	0	1	24	1
20908	3	1	34	0
20909	27	162	1810	3
20910	8	5	127	9
20911	13	3	87	3
20912	9	7	39	1
20913	1	6	458	0
20914	1	0	93	5
20915	20	59	1415	2
20916	61	130	1264	139
20917	68	85	803	73
20918	6	4	677	0
20919	2	4	12	1
20920	1	1	90	0
20921	3	5	99	1
20922	8	15	60	2
20923	4	4	51	5
20924	1	0	88	1
20925	2	65	286	1
20926	20	9	79	1
20927	2	0	14	2
20928	1	1	21	0
20929	204	1155	7305	0
20930	12	39	1072	389
20931	22	155	3283	1
20932	0	38	25	0
20933	6	5	21	1
20934	3038	1706	13395	1
20935	91	8	2301	0
20936	0	5	63	8
20937	1	0	129	0
20938	198	102	916	59
20939	17	32	602	21
20940	8	28	157	29
20941	4	8	63	0
20942	156	201	2518	495
20943	125	41	1040	1
20944	3	7	55	2
20945	3	2	807	15
20946	93	112	611	23
20947	1	1	42	0
20948	76	230	1414	1
20949	5	14	388	18
20950	0	5	125	1
20951	0	7	42	0
20952	6	5	31	1
20953	18	0	127	2
20954	3	0	64	14
20955	2	4	189	0
20956	48	54	835	12
20957	2	8	172	0
20958	2	5	28	2
20959	2	6	20	7
20960	1	4	39	1
20961	3	95	541	7
20962	30	59	451	16
20963	4	9	61	0
20964	5	0	114	21
20965	4	59	154	1
20966	0	3	2367	0
20967	6	7	540	32
20968	5	2	30	0
20969	7	16	37	2
20970	1	13	117	1
20971	2	1	1527	6
20972	11	15	3581	0
20973	2	8	59	2
20974	1	1	87	1
20975	4	5	93	2
20976	2	2	5	0
20977	4	2	8	0
20978	1	2	80	0
20979	16	3	145	4
20980	2	1	38	2
20981	15	1	7	0
20982	177	426	2591	0
20983	0	2	35	0
20984	9	11	119	4
20985	12	17	108	18
20986	6	3	27	2
20987	19	20	238	6
20988	1	2	66	3
20989	613	879	4332	0
20990	9	29	221	30
20991	9	22	369	0
20992	5	16	229	0
20993	3	0	796	10
20994	37	245	2263	68
20995	2	12	65	0
20996	3	18	80	7
20997	21	17	153	4
20998	8	16	65	22
20999	64	197	1635	83
21000	122	15	415	32
21001	6	8	140	1
21002	10	15	482	0
21003	4	0	89	0
21004	36	19	134	8
21005	4	1	26	0
21006	11	6	15	0
21007	5	2	48	0
21008	2	0	38	0
21009	2	2	13	0
21010	25	47	367	56
21011	4	8	344	0
21012	4	1	236	8
21013	0	0	179	0
21014	0	4	77	0
21015	1	2	9	1
21016	0	1	21	0
21017	0	1	30	0
21018	1	1	4	0
21019	11	21	65	7
21020	10	7	18	0
21021	2	6	37	3
21022	17	119	4011	0
21023	6	42	880	12
21024	11	4	19	3
21025	1	7	63	20
21026	72	16	629	56
21027	7	16	14	0
21028	64	124	1208	100
21029	8	1	18	3
21030	4	3	139	5
21031	14	58	571	59
21032	1	0	39	0
21033	3	17	112	0
21034	35	3	70	16
21035	11	83	6453	3
21036	19	30	377	20
21037	2	1	15	4
21038	4	3	101	1
21039	79	69	1769	18
21040	0	1	5	0
21041	96	129	4780	0
21042	32	8	419	1
21043	10	20	60	3
21044	16	9	257	1
21045	7	13	217	12
21046	0	0	25	5
21047	10	5	36	3
21048	0	0	15	2
21049	0	6	467	3
21050	1	1	21	2
21051	5	1	19	8
21052	3	2	28	7
21053	0	2	10	0
21054	38	2	1036	9
21055	12	11	98	0
21056	47	15	131	3
21057	2	7	64	1
21058	17	21	383	1
21059	33	13	494	5
21060	6	12	6	1
21061	26	4	233	1
21062	3	3	34	3
21063	4	14	655	20
21064	2	4	65	18
21065	3	0	31	0
21066	1	0	90	1
21067	2	1	42	0
21068	2	1	56	0
21069	2	22	78	0
21070	26	11	146	13
21071	21	226	1966	91
21072	63	46	402	19
21073	1	0	50	3
21074	6	1	15	0
21075	4	1	16	0
21076	253	152	3510	0
21077	104	91	1500	19
21078	18	10	22	2
21079	13	3	13	2
21080	5	0	17	4
21081	0	4	38	1
21082	4	1	126	1
21083	322	530	4892	171
21084	1	7	10	0
21085	0	1	69	2
21086	8	12	49	4
21087	0	6	62	0
21088	22	0	99	2
21089	5	3	109	1
21090	102	18	863	2
21091	24	47	483	24
21092	22	16	182	11
21093	2	6	16	0
21094	10	9	40	0
21095	14	20	84	10
21096	0	4	67	17
21097	7	63	908	3
21098	7	20	45	8
21099	946	789	2083	194
21100	3	7	72	0
21101	5	20	116	1
21102	18	18	161	15
21103	1	0	5	0
21104	0	4	140	0
21105	86	529	2188	81
21106	10	6	54	8
21107	0	0	104	0
21108	107	6	480	288
21109	79	164	870	76
21110	40	34	2020	0
21111	10	64	289	2
21112	5	6	21	1
21113	4	0	62	0
21114	1	0	91	0
21115	5	7	337	1
21116	0	4	56	0
21117	184	233	3583	0
21118	1	9	14	0
21119	13	3	20	2
21120	2	1	52	2
21121	15	12	34	3
21122	0	6	42	1
21123	1	11	46	0
21124	5	35	99	2
21125	46	28	4238	0
21126	8	18	41	1
21127	191	288	1609	94
21128	6	8	167	0
21129	4	0	27	1
21130	2	0	654	0
21131	1	3	160	1
21132	1	0	80	0
21133	1	11	1146	1
21134	6	30	136	1
21135	856	893	4625	8
21136	3	1	9	1
21137	106	42	802	172
21138	0	0	7	0
21139	5	13	335	0
21140	0	0	490	3
21141	493	809	5371	0
21142	1	6	58	0
21143	82	227	2328	18
21144	0	5	84	1
21145	112	113	1350	22
21146	2	0	427	0
21147	7	8	70	14
21148	98	42	2050	0
21149	0	0	99	0
21150	62	27	2561	29
21151	16	12	26	3
21152	3	4	30	0
21153	4	2	27	1
21154	0	4	162	0
21155	173	257	2909	49
21156	263	197	2931	123
21157	70	22	334	36
21158	128	232	1421	22
21159	77	1	745	0
21160	6	8	55	10
21161	4	1	71	0
21162	0	0	15	0
21163	49	63	335	38
21164	20	32	592	0
21165	1	4	51	0
21166	1	2	54	0
21167	108	172	938	107
21168	6	5	131	1
21169	54	6	366	3
21170	2	1	51	1
21171	14	7	92	1
21172	140	222	2366	446
21173	1	0	38	0
21174	1	1	57	2
21175	3	7	59	6
21176	25	36	1994	1
21177	81	63	399	37
21178	3	2	238	1
21179	4	7	106	2
21180	28	118	3693	38
21181	5	6	61	0
21182	35	141	1915	14
21183	2	1	16	0
21184	32	13	184	3
21185	48	42	390	48
21186	7	12	119	17
21187	158	173	1200	9
21188	14	13	43	2
21189	3	8	76	5
21190	23	11	126	0
21191	9	2	95	9
21192	0	0	2	0
21193	3	15	39	1
21194	50	29	595	11
21195	36	574	3391	59
21196	2	23	900	2
21197	0	0	30	2
21198	1	11	29	2
21199	1	2	48	3
21200	0	5	49	0
21201	0	18	2295	2
21202	0	9	30	1
21203	23	1	186	1
21204	1	28	223	21
21205	105	179	776	79
21206	72	9	193	2
21207	37	2	44	0
21208	99	238	1246	184
21209	208	217	761	166
21210	38	21	394	1
21211	0	16	44	0
21212	234	445	3507	322
21213	32	32	389	49
21214	0	0	8	0
21215	0	0	4	0
21216	1	10	63	23
21217	1364	1101	11902	1225
21218	59	63	1024	0
21219	63	447	3063	822
21220	0	1	97	0
21221	142	59	1647	4
21222	0	1	18	0
21223	7	5	82	21
21224	0	1	60	0
21225	1	2	37	0
21226	27	2	122	1
21227	6	10	19	5
21228	393	707	4521	29
21229	20	15	96	3
21230	65	170	1803	41
21231	10	24	354	4
21232	1	5	26	1
21233	2	6	41	0
21234	10	1	32	2
21235	2	8	125	4
21236	26	24	133	4
21237	0	5	10	2
21238	14	9	45	4
21239	4	1	57	1
21240	20	6	63	3
21241	8	23	535	10
21242	39	212	2544	14
21243	1	0	1167	0
21244	1	27	396	3
21245	9	18	109	2
21246	5	1	44	5
21247	5	22	156	14
21248	10	6	122	0
21249	1	1	146	1
21250	3	0	325	0
21251	3	11	73	20
21252	5	11	76	2
21253	1	0	277	0
21254	0	5	1481	6
21255	3	3	31	6
21256	1	2	50	0
21257	0	4	26	2
21258	3	21	156	9
21259	3	1	165	0
21260	0	3	189	0
21261	4	2	27	1
21262	0	0	1018	0
21263	0	4	168	3
21264	0	3	912	0
21265	9	1	10	0
21266	61	69	952	57
21267	2	1	33	0
21268	0	0	0	0
21269	3	3	100	2
21270	0	0	44	1
21271	7	82	1298	2
21272	8	17	177	1
21273	0	2	880	8
21274	6	26	283	11
21275	49	163	848	257
21276	5	68	1252	26
21277	2	0	8	0
21278	2	0	1104	1
21279	24	17	436	12
21280	1	0	54	3
21281	0	0	126	0
21282	0	13	204	0
21283	17	5	98	2
21284	0	0	25	0
21285	50	67	1377	4
21286	67	33	744	0
21287	15	13	120	3
21288	60	5	24	0
21289	7	70	278	0
21290	2	19	45	2
21291	8	6	132	3
21292	32	23	264	0
21293	0	0	39	0
21294	4	5	74	0
21295	2	1	123	15
21296	5	0	1	0
21297	8	46	66	4
21298	5	0	31	1
21299	3	25	896	3
21300	0	0	272	4
21301	18	23	447	1
21302	5	5	115	1
21303	6	116	226	4
21304	1	0	36	0
21305	34	4	653	0
21306	2	1	148	0
21307	2	10	28	5
21308	13	14	271	0
21309	37	99	1424	4
21310	0	5	67	19
21311	66	97	1192	6
21312	1	15	75	0
21313	154	50	1565	4
21314	5	1	18	3
21315	0	8	124	2
21316	3	10	21	2
21317	0	4	5	1
21318	1	3	24	0
21319	34	54	187	2
21320	199	40	350	46
21321	24	26	1078	0
21322	11	13	425	4
21323	3	0	88	1
21324	0	0	234	0
21325	9	20	150	11
21326	1	4	27	3
21327	0	7	24	1
21328	9	13	178	0
21329	0	0	9	3
21330	0	5	65	20
21331	4	3	134	4
21332	0	0	147	0
21333	1	13	1617	14
21334	2	9	70	0
21335	4	5	68	20
21336	26	6	286	0
21337	11	4	114	8
21338	4	5	77	19
21339	47	37	233	6
21340	78	72	822	91
21341	0	3	31	0
21342	5	5	91	1
21343	222	237	2357	132
21344	4	12	17	1
21345	0	0	116	0
21346	22	22	166	34
21347	0	0	6	1
21348	39	13	267	7
21349	152	467	683	70
21350	133	100	5569	170
21351	1	1	20	0
21352	128	86	1794	0
21353	8	5	53	0
21354	3	7	331	0
21355	11	6	417	0
21356	11	10	120	0
21357	2	8	183	0
21358	6	10	50	0
21359	4	10	64	20
21360	0	0	380	0
21361	8	9	28	0
21362	1	7	94	5
21363	331	1020	9165	0
21364	9	2	31	0
21365	2	0	73	17
21366	2	7	264	0
21367	115	167	3999	0
21368	0	0	17	0
21369	5	6	125	5
21370	37	15	182	6
21371	2	0	24	1
21372	70	79	2044	49
21373	31	2	499	13
21374	0	7	41	0
21375	2	0	5	1
21376	1	0	51	10
21377	5	0	1876	83
21378	0	0	428	2
21379	0	4	63	19
21380	28	35	939	1
21381	19	52	125	1
21382	14	10	191	0
21383	263	479	3677	0
21384	1	2	50	0
21385	8	11	34	0
21386	3	14	3009	5
21387	7	0	374	9
21388	75	27	1084	4
21389	10	52	598	2
21390	0	0	195	0
21391	0	9	777	0
21392	4	0	90	1
21393	3	4	64	0
21394	14	21	207	74
21395	132	428	5240	267
21396	4	19	108	2
21397	6	3	104	4
21398	2	1	202	1
21399	1	5	489	13
21400	4	6	217	0
21401	1	84	808	3
21402	18	11	405	0
21403	151	261	3188	181
21404	3	2	83	6
21405	2	2	35	3
21406	60	1	69	1
21407	4	2	18	0
21408	2	3	10	2
21409	2	8	58	5
21410	5	0	11	0
21411	1	3	18	3
21412	0	2	153	0
21413	2	7	52	2
21414	5	8	44	3
21415	8	4	226	0
21416	3	4	53	6
21417	2	9	102	0
21418	6	20	238	5
21419	3	5	94	5
21420	13	3	32	5
21421	0	0	174	0
21422	159	149	986	33
21423	4	2	199	4
21424	152	356	2607	0
21425	8	7	367	1
21426	129	134	1751	10
21427	0	0	153	0
21428	100	125	2803	26
21429	0	0	7	0
21430	0	0	544	0
21431	1	1	29	0
21432	31	83	425	45
21433	18	78	476	19
21434	374	103	3711	2372
21435	493	720	5217	245
21436	53	148	548	113
21437	2	18	66	7
21438	180	60	676	127
21439	2	5	15	0
21440	2	1	5	0
21441	6	2	96	0
21442	0	5	58	19
21443	6	11	128	0
21444	0	0	0	0
21445	0	4	41	2
21446	1581	1346	5794	0
21447	60	61	394	44
21448	1	15	41	6
21449	2	11	977	37
21450	309	237	643	1
21451	4	1	34	1
21452	81	204	1592	120
21453	1	3	747	0
21454	6	3	30	0
21455	27	15	130	2
21456	18	8	44	4
21457	3	2	124	1
21458	9	18	400	0
21459	907	900	5091	812
21460	0	8	75	0
21461	336	183	1696	37
21462	8	6	88	5
21463	50	59	895	46
21464	0	2	225	0
21465	8	0	86	1
21466	13	13	3723	34
21467	12	29	330	4
21468	2	1	50	0
21469	1	8	51	0
21470	79	340	1930	0
21471	10	17	77	13
21472	16	21	166	12
21473	11	8	89	5
21474	0	46	401	0
21475	7	7	43	0
21476	1	2	138	3
21477	30	7	220	1
21478	35	4	27	0
21479	1	1	12	0
21480	6	17	266	7
21481	148	126	1651	76
21482	14	10	58	0
21483	49	142	1864	0
21484	14	1	28	5
21485	18	34	303	18
21486	8	4	66	21
21487	1	2	31	0
21488	2	3	79	0
21489	13	21	146	5
21490	23	19	186	16
21491	6	7	36	0
21492	58	9	40	13
21493	1	2	51	1
21494	53	98	651	1
21495	43	14	205	53
21496	0	18	399	0
21497	2	11	29	0
21498	2	4	42	0
21499	69	119	1209	160
21500	3	0	58	1
21501	3	0	636	1
21502	4	1	20	4
21503	74	26	1039	39
21504	13	18	52	5
21505	7	46	249	43
21506	2	3	121	0
21507	2	1	19	0
21508	13	8	34	7
21509	128	108	1715	151
21510	2	7	164	2
21511	1	7	162	5
21512	32	1	262	0
21513	3	14	24	0
21514	2	18	282	2
21515	0	1	141	0
21516	33	62	270	27
21517	19	45	235	25
21518	1	15	206	7
21519	161	122	816	6
21520	2	0	25	4
21521	3	8	905	0
21522	3	18	40	1
21523	13	8	231	3
21524	215	84	794	1
21525	1	0	1	1
21526	12	12	107	1
21527	5	8	802	16
21528	27	21	120	8
21529	6	0	2165	0
21530	1	0	171	10
21531	10	13	27	0
21532	5	3	25	0
21533	44	193	1295	94
21534	0	1	52	1
21535	2	2	19	0
21536	30	19	202	13
21537	26	10	234	2
21538	44	1	69	3
21539	4	2	6	0
21540	638	230	2168	295
21541	8	6	56	1
21542	1	0	68	0
21543	10	1	1861	0
21544	1	0	191	1
21545	0	0	27	0
21546	3	13	62	2
21547	2	0	41	1
21548	2	2	79	2
21549	2	7	104	3
21550	38	21	318	13
21551	766	550	5636	377
21552	2	0	4	0
21553	0	0	293	6
21554	0	0	8	0
21555	0	0	141	6
21556	4	3	13	1
21557	5	12	993	4
21558	11	81	2614	9
21559	6	17	78	3
21560	34	183	210	2
21561	16	2	166	0
21562	2	2	32	0
21563	14	14	78	10
21564	26	26	158	13
21565	17	5	681	5
21566	0	0	6	0
21567	2	1	517	16
21568	208	74	3251	54
21569	3	3	157	2
21570	17	19	47	1
21571	0	31	214	0
21572	2	0	87	0
21573	1	0	2	0
21574	0	0	67	6
21575	10	6	116	8
21576	3	11	77	4
21577	0	0	21	1
21578	0	5	73	19
21579	1	5	18	1
21580	1	6	274	13
21581	20	82	436	1
21582	10	5	36	10
21583	3	3	43	1
21584	546	518	3498	0
21585	716	2255	42526	0
21586	9	1	23	0
21587	26	28	355	13
21588	0	2	848	1
21589	0	0	11	0
21590	20	3	149	3
21591	0	0	227	0
21592	2	2	25	3
21593	0	5	13	1
21594	35	35	228	66
21595	16	1	22	1
21596	3	14	26	0
21597	1	17	54	7
21598	0	1	13	1
21599	0	2	14	1
21600	9	2	34	1
21601	4	2	6	0
21602	0	0	0	0
21603	6	4	46	1
21604	0	6	40	2
21605	49	41	13110	236
21606	7	12	176	3
21607	0	2	39	0
21608	9	38	1697	14
21609	2	2	63	0
21610	6	6	68	0
21611	5	8	27	0
21612	4	6	42	1
21613	6	1	140	10
21614	84	83	2103	1
21615	16	20	361	1
21616	12	8	110	10
21617	0	0	148	0
21618	0	3	201	1
21619	18	3	195	0
21620	0	3	277	1
21621	1	5	41	9
21622	4	12	53	2
21623	142	60	2068	15
21624	10	1	92	4
21625	28	15	249	14
21626	213	33	1246	0
21627	0	10	33	1
21628	0	3	145	0
21629	2	6	106	0
21630	27	13	314	9
21631	108	100	2896	36
21632	0	9	429	9
21633	2	2	158	0
21634	40	11	1398	4
21635	10	12	147	32
21636	2	2	4	0
21637	7	5	179	3
21638	2	20	288	8
21639	8	10	84	6
21640	44	1	316	13
21641	5	0	104	1
21642	0	0	29	0
21643	3	4	26	0
21644	16	5	48	8
21645	12	5	42	1
21646	6	2	29	0
21647	10	41	116	5
21648	47	54	191	21
21649	1	0	315	8
21650	7	17	28	1
21651	5	0	6	0
21652	31	35	144	29
21653	0	0	28	0
21654	0	5	23	2
21655	0	5	34	3
21656	3	0	82	2
21657	1	27	5	0
21658	4	5	228	5
21659	7	14	73	9
21660	0	28	1282	4
21661	87	108	4869	84
21662	6	50	2414	21
21663	0	4	168	1
21664	107	357	2801	22
21665	155	425	1524	30
21666	14	10	172	6
21667	43	66	254	21
21668	5	3	19	1
21669	2	3	286	1
21670	3	24	154	0
21671	2	2	7	0
21672	55	109	1392	40
21673	22	33	288	38
21674	0	0	30	0
21675	1	7	63	20
21676	15	14	91	7
21677	0	0	19	0
21678	1	2	36	0
21679	57	4	419	2
21680	2	7	59	1
21681	8	1	15	3
21682	1	10	99	5
21683	3	0	57	0
21684	20	39	399	16
21685	49	58	430	32
21686	5	17	38	0
21687	0	2	145	1
21688	53	172	2092	372
21689	2	1	99	0
21690	32	41	265	27
21691	58	110	5966	36
21692	4	3	15	1
21693	25	23	149	41
21694	24	13	109	3
21695	2	0	4	1
21696	26	5	180	2
21697	0	0	0	0
21698	26	6	214	5
21699	1	0	15	1
21700	0	4	53	0
21701	0	2	15	0
21702	4	10	28	1
21703	0	17	391	0
21704	1	27	136	0
21705	26	129	455	50
21706	4	8	65	0
21707	8	6	64	20
21708	5	11	64	19
21709	4	11	33	0
21710	519	707	8681	500
21711	1	1	114	0
21712	0	5	20	1
21713	10	7	680	0
21714	65	75	1254	24
21715	9	9	60	8
21716	0	2	32	2
21717	1	13	77	10
21718	19	4	90	39
21719	0	1	174	0
21720	3	5	112	3
21721	8	13	99	0
21722	9	0	61	2
21723	582	552	2323	33
21724	8	10	557	11
21725	3	0	23	8
21726	8	2	75	1
21727	21	33	403	6
21728	9	27	70	1
21729	69	30	651	23
21730	0	0	89	0
21731	7	7	93	1
21732	12	41	1395	2
21733	2	5	68	20
21734	912	516	3096	445
21735	5	9	79	1
21736	1	0	10	0
21737	0	8	45	0
21738	8	10	255	0
21739	17	2	203	1
21740	5	0	29	0
21741	4	1	8	0
21742	1375	1090	4606	0
21743	172	315	9438	249
21744	5	17	117	10
21745	64	4	54	10
21746	1	7	61	20
21747	1	0	496	0
21748	1	8	68	20
21749	25	22	105	53
21750	3	48	215	6
21751	1	1	19	5
21752	2	5	2	1
21753	14	10	70	9
21754	74	111	1808	0
21755	7	6	43	5
21756	3	1	10	0
21757	19	252	3064	6
21758	2	0	40	0
21759	0	2	450	0
21760	10	0	42	4
21761	9	4	74	6
21762	9	10	205	9
21763	0	1	18	1
21764	0	0	148	0
21765	1108	28	1253	149
21766	1	31	17	0
21767	3	7	32	0
21768	21	65	846	32
21769	5	5	45	3
21770	2	0	156	0
21771	3	5	19	9
21772	1	2	92	0
21773	79	199	3962	0
21774	5	2	1261	0
21775	15	8	51	4
21776	2	21	84	1
21777	16	4	413	7
21778	10	19	98	1
21779	0	0	15	0
21780	72	1081	4575	39
21781	0	0	117	0
21782	73	38	631	1
21783	834	68	282	51
21784	4	8	18	2
21785	23	11	160	17
21786	2	0	20	0
21787	11	8	73	20
21788	2	2	67	2
21789	0	0	44	0
21790	0	0	81	0
21791	0	11	60	0
21792	2	6	95	7
21793	8	7	131	0
21794	14	7	116	1
21795	5	4	51	0
21796	34	57	377	7
21797	11	5	67	1
21798	14	19	85	8
21799	1	0	51	0
21800	236	80	1198	116
21801	1	1	47	1
21802	3	7	1424	0
21803	0	0	194	6
21804	4	4	96	1
21805	12	31	142	2
21806	254	407	1513	6
21807	0	0	225	0
21808	43	85	2889	87
21809	20	8	48	1
21810	4	5	174	38
21811	6	5	86	2
21812	0	0	7	1
21813	0	1	5	0
21814	1	2	6102	8
21815	4	3	44	4
21816	0	0	36	6
21817	13	5	121	9
21818	7	10	1898	38
21819	1	1	76	5
21820	1	2	19	4
21821	5	18	95	1
21822	7	0	105	0
21823	0	7	63	0
21824	135	226	1711	20
21825	23	14	236	0
21826	2	0	14	0
21827	40	19	733	18
21828	1	1	95	6
21829	4	3	31	1
21830	33	5	59	1
21831	6	6	95	52
21832	0	6	337	0
21833	6	5	101	0
21834	33	8	17635	61
21835	1	6	7	1
21836	1	0	23	4
21837	27	19	209	28
21838	19	36	1239	16
21839	14	3	239	15
21840	0	16	56	0
21841	5	1	71	3
21842	36	8	58	0
21843	5	2	82	1
21844	2	0	7	0
21845	36	60	158	77
21846	4	4	46	1
21847	7	16	600	4
21848	49	146	654	207
21849	0	0	456	0
21850	1	0	83	0
21851	4	2	61	0
21852	21	54	312	5
21853	11	12	85	7
21854	3	2	89	1
21855	1	8	90	1
21856	3	7	36	4
21857	1	1	76	5
21858	25	10	110	0
21859	66	109	867	0
21860	0	0	64	0
21861	3767	455	3775	0
21862	0	0	29	0
21863	1	3	139	34
21864	0	5	48	0
21865	1	1	71	2
21866	3	4	231	4
21867	17	4	317	12
